pick_name,slug,format,date,value
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-07-23,1892
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-07-24,1906
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-07-25,1892
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-07-26,1893
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-07-27,1897
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-07-28,1902
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-07-29,1897
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-07-30,1903
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-07-31,1919
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-01,1920
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-02,1916
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-03,1913
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-04,1912
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-05,1917
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-06,1906
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-07,1888
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-08,1918
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-09,1931
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-10,1930
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-11,1931
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-12,1917
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-13,1898
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-14,1894
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-15,1923
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-16,1954
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-17,1970
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-18,1985
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-19,2000
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-20,2010
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-21,2030
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-22,2005
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-23,2003
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-24,2024
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-25,2019
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-26,2018
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-27,2063
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-28,2076
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-29,2039
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-30,2034
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-08-31,2030
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-09-01,2030
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-09-02,2025
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-09-03,2025
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-09-04,2000
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-09-05,1997
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-09-06,2017
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-09-07,2028
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-09-08,2029
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-09-09,2039
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-09-10,2015
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-09-11,2055
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-09-12,2081
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-09-13,2076
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-09-14,2046
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-09-15,2081
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-09-16,2106
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-09-17,2082
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-09-18,2108
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-09-19,2133
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-09-20,2153
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-09-21,2149
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-09-22,2139
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-09-23,2154
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-09-24,2164
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-09-25,2147
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-09-26,2152
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-09-27,2146
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-09-28,2145
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-09-29,2121
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-09-30,2102
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-01,2122
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-02,2164
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-03,2182
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-04,2188
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-05,2164
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-06,2152
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-07,2168
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-08,2189
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-09,2205
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-10,2215
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-11,2277
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-12,2293
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-13,2285
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-14,2275
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-15,2252
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-16,2260
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-17,2276
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-18,2267
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-19,2259
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-20,2245
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-21,2245
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-22,2251
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-23,2240
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-24,2246
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-25,2239
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-26,2248
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-27,2240
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-28,2223
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-29,2203
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-30,2208
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-10-31,2203
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-11-01,2204
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-11-02,2198
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-11-03,2186
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-11-04,2201
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-11-05,2196
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-11-06,2191
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-11-07,2192
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-11-08,2198
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-11-09,2202
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-11-10,2212
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-11-11,2208
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-11-12,2205
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-11-13,2221
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-11-14,2236
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-11-15,2243
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-11-16,2250
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-11-17,2254
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-11-18,2251
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-11-19,2269
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-11-20,2286
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-11-21,2278
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-11-22,2266
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-11-23,2258
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-11-24,2253
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-11-25,2258
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-11-26,2247
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-11-27,2253
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-11-28,2258
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-11-29,2259
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-11-30,2259
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-01,2265
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-02,2262
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-03,2268
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-04,2263
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-05,2272
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-06,2276
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-07,2270
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-08,2279
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-09,2279
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-10,2288
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-11,2288
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-12,2283
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-13,2282
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-14,2285
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-15,2285
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-16,2294
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-17,2293
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-18,2296
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-19,2284
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-20,2287
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-21,2299
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-22,2317
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-23,2317
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-24,2320
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-25,2317
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-26,2317
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-27,2314
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-28,2317
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-29,2327
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-30,2330
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2024-12-31,2330
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-01,2333
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-02,2335
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-03,2341
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-04,2338
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-05,2339
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-06,2342
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-07,2336
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-08,2334
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-09,2338
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-10,2327
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-11,2336
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-12,2336
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-13,2339
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-14,2337
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-15,2344
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-16,2347
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-17,2351
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-18,2348
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-19,2357
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-20,2342
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-21,2336
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-22,2331
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-23,2331
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-24,2331
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-25,2332
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-26,2332
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-27,2335
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-28,2329
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-29,2320
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-30,2317
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-01-31,2323
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-02-01,2323
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-02-02,2323
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-02-03,2320
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-02-04,2330
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-02-05,2339
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-02-06,2342
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-02-07,2345
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-02-08,2348
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-02-09,2354
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-02-10,2357
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-02-11,2357
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-02-12,2354
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-02-13,2363
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-02-14,2378
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-02-15,2375
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-02-16,2378
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-02-17,2381
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-02-18,2381
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-02-19,2382
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-02-20,2379
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-02-21,2382
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-02-22,2391
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-02-23,2398
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-02-24,2404
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-02-25,2398
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-02-26,2410
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-02-27,2414
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-02-28,2421
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-01,2421
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-02,2427
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-03,2430
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-04,2443
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-05,2455
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-06,2449
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-07,2461
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-08,2479
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-09,2476
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-10,2486
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-11,2505
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-12,2502
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-13,2505
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-14,2512
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-15,2503
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-16,2507
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-17,2505
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-18,2502
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-19,2499
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-20,2508
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-21,2515
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-22,2491
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-23,2486
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-24,2507
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-25,2516
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-26,2510
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-27,2514
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-28,2517
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-29,2526
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-30,2518
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-03-31,2531
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-04-01,2535
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-04-02,2526
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-04-03,2523
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-04-04,2526
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-04-05,2540
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-04-06,2540
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-04-07,2530
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-04-08,2530
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-04-09,2527
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-04-10,2528
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-04-11,2531
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-04-12,2528
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-04-13,2525
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-04-14,2527
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-04-15,2530
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-04-16,2530
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-04-17,2533
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-04-18,2551
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-04-19,2551
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-04-20,2551
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-04-21,2545
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-04-22,2542
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-04-23,2530
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-04-24,2530
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-04-25,2519
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-04-26,2513
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-04-27,2496
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-04-28,2501
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-04-29,2545
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-04-30,2553
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-01,2571
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-02,2572
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-03,2575
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-04,2563
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-05,2558
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-06,2564
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-07,2569
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-08,2564
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-09,2561
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-10,2555
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-11,2555
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-12,2546
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-13,2552
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-14,2546
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-15,2543
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-16,2534
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-17,2540
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-18,2534
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-19,2538
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-20,2540
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-21,2533
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-22,2515
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-23,2509
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-24,2518
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-25,2531
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-26,2527
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-27,2524
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-28,2521
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-29,2515
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-30,2521
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-05-31,2506
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-06-01,2503
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-06-02,2496
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-06-03,2493
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-06-04,2479
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-06-05,2498
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-06-06,2507
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-06-07,2513
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-06-08,2504
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-06-09,2499
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-06-10,2495
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-06-11,2501
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-06-12,2502
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-06-13,2499
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-06-14,2490
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-06-15,2499
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-06-16,2497
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-06-17,2497
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-06-18,2497
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-06-19,2516
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-06-20,2513
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-06-21,2508
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-06-22,2499
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-06-23,2490
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-06-24,2485
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-06-25,2490
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-06-26,2486
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-06-27,2484
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-06-28,2480
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-06-29,2483
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-06-30,2481
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-07-01,2477
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-07-02,2472
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-07-03,2471
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-07-04,2469
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-07-05,2472
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-07-06,2470
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-07-07,2467
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-07-08,2470
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-07-09,2485
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-07-10,2475
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-07-11,2475
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-07-12,2488
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-07-13,2488
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-07-14,2497
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-07-15,2500
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-07-16,2488
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-07-17,2494
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-07-18,2485
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-07-19,2486
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-07-20,2488
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-07-21,2488
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-07-22,2488
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-07-23,2485
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-07-24,2485
2026 Mid 3rd,2026-mid-3rd-1534,1QB,2025-07-25,2488
